fid,grunntype_or_kle_fkey,var_name,var_kode_id,maaleskala,values,display_str
1475,325,Løsmassetype,LM-LT,LT-SI,F,Løsmassetype LM-LT: LT-SI(F)
1476,324,Kalkinnhold,LM-KA,KA-SO,"b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(b,c,d,e,f,g,h,i)"
1477,324,Permafrost,LM-PF,PF-SI,A,Permafrost LM-PF: PF-SI(A)
1478,324,Løsmassetype,LM-LT,LT-SI,F,Løsmassetype LM-LT: LT-SI(F)
1479,324,Dominerende kornstørrelse,LM-DK,DK-SI,0,Dominerende kornstørrelse LM-DK: DK-SI(0)
1480,324,Økologisk differensiering,AD-ØD,ØD-SI,0,Økologisk differensiering AD-ØD: ØD-SI(0)
1481,323,Økologisk differensiering,AD-ØD,ØD-SI,"0,A,B,C","Økologisk differensiering AD-ØD: ØD-SI(0,A,B,C)"
1482,323,Permafrost,LM-PF,PF-SI,"0,A","Permafrost LM-PF: PF-SI(0,A)"
1483,323,Kalkinnhold,LM-KA,KA-SO,"c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(c,d,e,f,g,h,i)"
1484,323,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(E,F,G)"
1485,323,Løsmassetype,LM-LT,LT-SI,G,Løsmassetype LM-LT: LT-SI(G)
1486,369,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"a,b,c","Vannforstyrrelsesintensitet LM-VF: VF-SO(a,b,c)"
1487,369,Marin salinitet,LM-SA,SA-SO,"0,a","Marin salinitet LM-SA: SA-SO(0,a)"
1488,369,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1489,369,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C)"
1490,368,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"d,e","Vannforstyrrelsesintensitet LM-VF: VF-SO(d,e)"
1491,368,Marin salinitet,LM-SA,SA-SO,"0,a","Marin salinitet LM-SA: SA-SO(0,a)"
1492,368,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1493,368,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C)"
1494,364,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1495,364,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"a,b,c,d,e","Vannforstyrrelsesintensitet LM-VF: VF-SO(a,b,c,d,e)"
1496,364,Marin salinitet,LM-SA,SA-SO,"0,a","Marin salinitet LM-SA: SA-SO(0,a)"
1497,364,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C)"
1498,367,Dominerende kornstørrelse,LM-DK,DK-SI,"D,E","Dominerende kornstørrelse LM-DK: DK-SI(D,E)"
1499,367,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"a,b,c","Vannforstyrrelsesintensitet LM-VF: VF-SO(a,b,c)"
1500,367,Marin salinitet,LM-SA,SA-SO,"0,a","Marin salinitet LM-SA: SA-SO(0,a)"
1501,367,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1502,366,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"d,e","Vannforstyrrelsesintensitet LM-VF: VF-SO(d,e)"
1503,366,Marin salinitet,LM-SA,SA-SO,"0,a","Marin salinitet LM-SA: SA-SO(0,a)"
1504,366,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1505,366,Dominerende kornstørrelse,LM-DK,DK-SI,"D,E","Dominerende kornstørrelse LM-DK: DK-SI(D,E)"
1506,365,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"a,b,c,d,e","Vannforstyrrelsesintensitet LM-VF: VF-SO(a,b,c,d,e)"
1507,365,Marin salinitet,LM-SA,SA-SO,"b,c,d","Marin salinitet LM-SA: SA-SO(b,c,d)"
1508,365,Kildevannspåvirkning,LM-KI,KI-SO,"0,a,b,c","Kildevannspåvirkning LM-KI: KI-SO(0,a,b,c)"
1509,365,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E)"
1510,371,Sandstabilisering,LM-SS,SS-SO,k,Sandstabilisering LM-SS: SS-SO(k)
1511,370,Sandstabilisering,LM-SS,SS-SO,j,Sandstabilisering LM-SS: SS-SO(j)
1512,374,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1513,373,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1514,372,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1515,378,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1516,378,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1517,377,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1518,377,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1519,376,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1520,376,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1521,375,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1522,375,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1523,382,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"c,d,e","Vannforstyrrelsesintensitet LM-VF: VF-SO(c,d,e)"
1524,382,Marin salinitet,LM-SA,SA-SO,"f,g,h","Marin salinitet LM-SA: SA-SO(f,g,h)"
1525,380,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"f,g,h","Vannforstyrrelsesintensitet LM-VF: VF-SO(f,g,h)"
1526,380,Marin salinitet,LM-SA,SA-SO,"f,g,h","Marin salinitet LM-SA: SA-SO(f,g,h)"
1527,381,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"c,d,e,f","Vannforstyrrelsesintensitet LM-VF: VF-SO(c,d,e,f)"
1528,381,Marin salinitet,LM-SA,SA-SO,"b,c,d,e","Marin salinitet LM-SA: SA-SO(b,c,d,e)"
1529,385,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1530,385,Oppfrysing,LM-OF,OF-SO,"b,c","Oppfrysing LM-OF: OF-SO(b,c)"
1531,385,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F,G)"
1532,384,Oppfrysing,LM-OF,OF-SO,"b,c,d,y","Oppfrysing LM-OF: OF-SO(b,c,d,y)"
1533,384,Kalkinnhold,LM-KA,KA-SO,"d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(d,e,f,g,h,i)"
1534,384,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E,F,G)"
1535,383,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1536,383,Oppfrysing,LM-OF,OF-SO,"b,c","Oppfrysing LM-OF: OF-SO(b,c)"
1537,383,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E,F,G)"
1538,386,Tørrleggingsvarighet,LM-TV,TV-SO,"d,e,f,g,h","Tørrleggingsvarighet LM-TV: TV-SO(d,e,f,g,h)"
1539,390,Kalkinnhold,LM-KA,KA-SO,"d,e,f,g,h","Kalkinnhold LM-KA: KA-SO(d,e,f,g,h)"
1540,390,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B","Dominerende kornstørrelse LM-DK: DK-SI(A,B)"
1541,389,Kalkinnhold,LM-KA,KA-SO,"d,e,f,g,h","Kalkinnhold LM-KA: KA-SO(d,e,f,g,h)"
1542,389,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D","Dominerende kornstørrelse LM-DK: DK-SI(C,D)"
1543,387,Kalkinnhold,LM-KA,KA-SO,"d,e,f,g,h","Kalkinnhold LM-KA: KA-SO(d,e,f,g,h)"
1544,387,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(E,F,G)"
1545,388,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
1546,388,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1547,393,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B","Dominerende kornstørrelse LM-DK: DK-SI(A,B)"
1548,392,Dominerende kornstørrelse,LM-DK,DK-SI,C,Dominerende kornstørrelse LM-DK: DK-SI(C)
1549,391,Dominerende kornstørrelse,LM-DK,DK-SI,D,Dominerende kornstørrelse LM-DK: DK-SI(D)
1550,399,Vindutsatthet,LM-VI,VI-SO,"a,b,c","Vindutsatthet LM-VI: VI-SO(a,b,c)"
1551,399,Vannmetning,LM-VM,VM-SO,"0,a","Vannmetning LM-VM: VM-SO(0,a)"
1552,399,Marin salinitet,LM-SA,SA-SO,"a,b,c,d,e,f,g","Marin salinitet LM-SA: SA-SO(a,b,c,d,e,f,g)"
1553,399,Sandstabilisering,LM-SS,SS-SO,"b,c,d","Sandstabilisering LM-SS: SS-SO(b,c,d)"
1554,398,Vindutsatthet,LM-VI,VI-SO,"a,b,c","Vindutsatthet LM-VI: VI-SO(a,b,c)"
1555,398,Marin salinitet,LM-SA,SA-SO,"a,b,c,d,e,f,g","Marin salinitet LM-SA: SA-SO(a,b,c,d,e,f,g)"
1556,398,Sandstabilisering,LM-SS,SS-SO,"e,f","Sandstabilisering LM-SS: SS-SO(e,f)"
1557,398,Vannmetning,LM-VM,VM-SO,"0,a","Vannmetning LM-VM: VM-SO(0,a)"
1558,397,Sandstabilisering,LM-SS,SS-SO,"d,e,f,g,h,i","Sandstabilisering LM-SS: SS-SO(d,e,f,g,h,i)"
1559,397,Vannmetning,LM-VM,VM-SO,"0,a","Vannmetning LM-VM: VM-SO(0,a)"
1560,397,Vindutsatthet,LM-VI,VI-SO,"a,b,c,y","Vindutsatthet LM-VI: VI-SO(a,b,c,y)"
1561,397,Marin salinitet,LM-SA,SA-SO,"0,a,b,c,d,e,f,g","Marin salinitet LM-SA: SA-SO(0,a,b,c,d,e,f,g)"
1562,394,Vannmetning,LM-VM,VM-SO,"0,a","Vannmetning LM-VM: VM-SO(0,a)"
1563,394,Sandstabilisering,LM-SS,SS-SO,"b,c,d","Sandstabilisering LM-SS: SS-SO(b,c,d)"
1564,394,Vindutsatthet,LM-VI,VI-SO,"a,b,c","Vindutsatthet LM-VI: VI-SO(a,b,c)"
1565,394,Marin salinitet,LM-SA,SA-SO,0,Marin salinitet LM-SA: SA-SO(0)
1566,396,Sandstabilisering,LM-SS,SS-SO,"e,f,g,h","Sandstabilisering LM-SS: SS-SO(e,f,g,h)"
1567,396,Vannmetning,LM-VM,VM-SO,"0,a","Vannmetning LM-VM: VM-SO(0,a)"
1568,396,Vindutsatthet,LM-VI,VI-SO,"a,b,c","Vindutsatthet LM-VI: VI-SO(a,b,c)"
1569,396,Marin salinitet,LM-SA,SA-SO,0,Marin salinitet LM-SA: SA-SO(0)
1570,395,Vannmetning,LM-VM,VM-SO,"b,c","Vannmetning LM-VM: VM-SO(b,c)"
1571,395,Vindutsatthet,LM-VI,VI-SO,"a,b,c","Vindutsatthet LM-VI: VI-SO(a,b,c)"
1572,395,Marin salinitet,LM-SA,SA-SO,"0,a,b,c,d,e,f,g","Marin salinitet LM-SA: SA-SO(0,a,b,c,d,e,f,g)"
1573,395,Sandstabilisering,LM-SS,SS-SO,"g,h,i","Sandstabilisering LM-SS: SS-SO(g,h,i)"
1574,403,Vindutsatthet,LM-VI,VI-SO,"b,c,y","Vindutsatthet LM-VI: VI-SO(b,c,y)"
1575,403,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1576,402,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1577,402,Vindutsatthet,LM-VI,VI-SO,"b,c","Vindutsatthet LM-VI: VI-SO(b,c)"
1578,401,Vindutsatthet,LM-VI,VI-SO,"b,c","Vindutsatthet LM-VI: VI-SO(b,c)"
1579,401,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1580,400,Vindutsatthet,LM-VI,VI-SO,"b,c","Vindutsatthet LM-VI: VI-SO(b,c)"
1581,400,Kalkinnhold,LM-KA,KA-SO,j,Kalkinnhold LM-KA: KA-SO(j)
1582,405,Kalkinnhold,LM-KA,KA-SO,"e,f","Kalkinnhold LM-KA: KA-SO(e,f)"
1583,404,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1584,410,Vannsprutintensitet,LM-VS,VS-SO,"b,c","Vannsprutintensitet LM-VS: VS-SO(b,c)"
1585,410,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1586,409,Vannsprutintensitet,LM-VS,VS-SO,"b,c","Vannsprutintensitet LM-VS: VS-SO(b,c)"
1587,409,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1588,406,Vannsprutintensitet,LM-VS,VS-SO,d,Vannsprutintensitet LM-VS: VS-SO(d)
1589,406,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1590,408,Vannsprutintensitet,LM-VS,VS-SO,d,Vannsprutintensitet LM-VS: VS-SO(d)
1591,408,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1592,407,Vannsprutintensitet,LM-VS,VS-SO,e,Vannsprutintensitet LM-VS: VS-SO(e)
1593,407,Kalkinnhold,LM-KA,KA-SO,"d,e,f,g,h","Kalkinnhold LM-KA: KA-SO(d,e,f,g,h)"
1594,416,Rasutsatthet,LM-RU,RU-SO,"b,c","Rasutsatthet LM-RU: RU-SO(b,c)"
1595,416,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1596,416,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1597,415,Rasutsatthet,LM-RU,RU-SO,"b,c","Rasutsatthet LM-RU: RU-SO(b,c)"
1598,415,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1599,415,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1600,411,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1601,411,Rasutsatthet,LM-RU,RU-SO,"b,c","Rasutsatthet LM-RU: RU-SO(b,c)"
1602,411,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1603,414,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1604,414,Rasutsatthet,LM-RU,RU-SO,"b,c","Rasutsatthet LM-RU: RU-SO(b,c)"
1605,414,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1606,413,Rasutsatthet,LM-RU,RU-SO,"b,c","Rasutsatthet LM-RU: RU-SO(b,c)"
1607,413,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1608,413,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1609,412,Rasutsatthet,LM-RU,RU-SO,d,Rasutsatthet LM-RU: RU-SO(d)
1610,412,Kalkinnhold,LM-KA,KA-SO,"b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(b,c,d,e,f,g,h,i)"
1611,412,Kildevannspåvirkning,LM-KI,KI-SO,"0,a,b,c","Kildevannspåvirkning LM-KI: KI-SO(0,a,b,c)"
1612,418,Flomskredutsatthet,LM-FU,FU-SO,"b,c","Flomskredutsatthet LM-FU: FU-SO(b,c)"
1613,417,Flomskredutsatthet,LM-FU,FU-SO,"d,y","Flomskredutsatthet LM-FU: FU-SO(d,y)"
1614,430,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1615,430,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1616,430,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D","Dominerende kornstørrelse LM-DK: DK-SI(C,D)"
1617,429,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1618,429,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1619,429,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D","Dominerende kornstørrelse LM-DK: DK-SI(C,D)"
1620,428,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D","Dominerende kornstørrelse LM-DK: DK-SI(C,D)"
1621,428,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1622,428,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1623,427,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1624,427,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1625,427,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
1626,426,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1627,426,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1628,426,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
1629,419,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
1630,419,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1631,419,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
1632,425,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c)"
1633,425,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1634,425,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1635,424,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c)"
1636,424,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1637,424,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1638,423,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1639,423,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1640,423,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c)"
1641,422,Uttørkingseksponering,LM-UE,UE-SO,"d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(d,e,f,g)"
1642,422,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1643,422,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1644,421,Uttørkingseksponering,LM-UE,UE-SO,"d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(d,e,f,g)"
1645,421,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1646,421,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1647,420,Uttørkingseksponering,LM-UE,UE-SO,"d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(d,e,f,g)"
1648,420,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1649,420,Dominerende kornstørrelse,LM-DK,DK-SI,G,Dominerende kornstørrelse LM-DK: DK-SI(G)
1650,439,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"a,b","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(a,b)"
1651,439,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1652,439,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1653,438,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"a,b","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(a,b)"
1654,438,Kildevannspåvirkning,LM-KI,KI-SO,"0,a,b,c","Kildevannspåvirkning LM-KI: KI-SO(0,a,b,c)"
1655,438,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1656,437,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"a,b","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(a,b)"
1657,437,Kildevannspåvirkning,LM-KI,KI-SO,"0,a,b,c","Kildevannspåvirkning LM-KI: KI-SO(0,a,b,c)"
1658,437,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1659,436,Kalkinnhold,LM-KA,KA-SO,"b,c","Kalkinnhold LM-KA: KA-SO(b,c)"
1660,436,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"c,d","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(c,d)"
1661,436,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1662,431,Kalkinnhold,LM-KA,KA-SO,"d,e,f","Kalkinnhold LM-KA: KA-SO(d,e,f)"
1663,431,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"c,d","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(c,d)"
1664,431,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1665,435,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1666,435,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1667,435,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"c,d","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(c,d)"
1668,434,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1669,434,Kalkinnhold,LM-KA,KA-SO,"b,c,d,e,f","Kalkinnhold LM-KA: KA-SO(b,c,d,e,f)"
1670,434,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"e,f","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(e,f)"
1671,433,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1672,433,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
1673,433,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"e,f","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(e,f)"
1674,432,Kalkinnhold,LM-KA,KA-SO,"b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(b,c,d,e,f,g,h,i)"
1675,432,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,g,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(g)
1676,432,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1677,443,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1678,443,Naturlig gjødsling,LM-NG,NG-SO,"b,c","Naturlig gjødsling LM-NG: NG-SO(b,c)"
1679,442,Naturlig gjødsling,LM-NG,NG-SO,"d,y","Naturlig gjødsling LM-NG: NG-SO(d,y)"
1680,442,Kildevannspåvirkning,LM-KI,KI-SO,"0,a","Kildevannspåvirkning LM-KI: KI-SO(0,a)"
1681,441,Naturlig gjødsling,LM-NG,NG-SO,"b,c,d","Naturlig gjødsling LM-NG: NG-SO(b,c,d)"
1682,441,Kildevannspåvirkning,LM-KI,KI-SO,"b,c","Kildevannspåvirkning LM-KI: KI-SO(b,c)"
1683,446,Marin salinitet,LM-SA,SA-SO,"f,g,h","Marin salinitet LM-SA: SA-SO(f,g,h)"
1684,446,Tørrleggingsvarighet,LM-TV,TV-SO,"c,d,e,f,g,h","Tørrleggingsvarighet LM-TV: TV-SO(c,d,e,f,g,h)"
1685,446,Substrattype,LM-ST,ST-SI,"0,A","Substrattype LM-ST: ST-SI(0,A)"
1686,445,Substrattype,LM-ST,ST-SI,0,Substrattype LM-ST: ST-SI(0)
1687,445,Tørrleggingsvarighet,LM-TV,TV-SO,"g,h,i,j,k","Tørrleggingsvarighet LM-TV: TV-SO(g,h,i,j,k)"
1688,445,Marin salinitet,LM-SA,SA-SO,"f,g,h","Marin salinitet LM-SA: SA-SO(f,g,h)"
1689,444,Tørrleggingsvarighet,LM-TV,TV-SO,"c,d,e,f,g,h","Tørrleggingsvarighet LM-TV: TV-SO(c,d,e,f,g,h)"
1690,444,Substrattype,LM-ST,ST-SI,0,Substrattype LM-ST: ST-SI(0)
1691,444,Marin salinitet,LM-SA,SA-SO,"b,c,d,e","Marin salinitet LM-SA: SA-SO(b,c,d,e)"
